Id|Categoria|Nombre|Valoracion|Dificultad|Num_comensales|Tiempo|Tipo|Descripcion|Link_receta|Num_comments|Num_reviews|Fecha_modificacion|Ingredientes
74073|Recetas de Verduras|Receta de Cardo con almejas||baja|2|45m|Cena|"
Si quieres disfrutar de una delicia sin sentimiento de culpa y, además, preparada en poco tiempo, la receta de cardo con almejas es lo que necesitas. En RecetasGratis compartimos el paso a paso para que puedas preparar este plato sin complicaciones y en un santiamén. Además, te explicamos sus principales propiedades..."|https://www.recetasgratis.net/receta-de-cardo-con-almejas-74073.html|0|0|2020-02-27|1 kilogramo de almejas crudas y limpias,300 gramos de cardos en conserva, cocidos o crudos,1 cebolla,2 dientes de ajo,1 vaso pequeño de vino,2 cucharaditas de harina de maíz,1 manojo de perejil picado,1 chorro de aceite de oliva,1 vaso pequeño de agua
74069|Recetas de Verduras|Receta de Burritos vegetarianos||baja|4|45m|Plato principal|"
Tradicional de México, el burrito es un delicioso plato que se ha vuelto mundialmente conocido y ahora puede encontrarse en muchas ciudades fuera de México. Su nombre proviene de la región de Guanajuato y consiste en una pieza de trigo circular y fina, la cual se rellena de una gran varidedad de ingredientes...."|https://www.recetasgratis.net/receta-de-burritos-vegetarianos-74069.html|0|0|2020-02-27|4 piezas de tortillas de trigo,1 unidad de cebolla,1 diente de ajo,1 unidad de tomate,2 rodajas de seitán,1 trozo de pimiento, rojo y amarillo,1 pellizco de ají molido, sal y comino en polvo,1 taza de guacamole (opcional) u otra salsa
74049|Recetas de Verduras|Receta de Pastel de calabacín y atún||baja|3|45m|Plato principal|"
El pastel de calabacín y atún es una de esas recetas fáciles, rápidas y deliciosas que todos deberíamos tener en nuestro recetario para hacerla cuando queremos cenar algo saludable y sabroso al mismo tiempo. Es un plato muy equilibrado y ligero, con apenas calorías, especialmente si se sustituye el queso..."|https://www.recetasgratis.net/receta-de-pastel-de-calabacin-y-atun-74049.html|0|0|2020-02-19|1 calabacín grande,2 tomates grandes,3 huevos,2 latas de atún al natural,1 cucharada postre de orégano,1 pizca de sal al gusto,4 cucharadas soperas de queso manchego semicurado rallado,1 chorro de aceite de oliva
74052|Recetas de Verduras|Receta de Crema de puerros y patata||baja|4|45m||"
Crema de puerros y patatas, un plato muy bueno, sencillo y que podemos comer igual frío que caliente. En casa nos gustan mucho las sopas y las cremas, por ello las tomamos todo el año. No obstante, siempre preferimos utilizar verduras de temporada, ya que es cuando están mejor de sabor. También se puede..."|https://www.recetasgratis.net/receta-de-crema-de-puerros-y-patata-74052.html|1|4|2020-02-19|5 puerros,1 cebolla,2 patatas,1 chorro de aceite de oliva,1 pizca de sal,1 litro de caldo de verduras o agua,1 pizca de pimienta
74019|Recetas de Verduras|Receta de Patatas rellenas al microondas||media|1|30m|Plato principal|"
Las patatas rellenas pueden ser más o menos difíciles de hacer, pero si te decantas por cocinarlas al microondas lo que no serán es lentas, ya que este electrodoméstico acelera muchísimo el tiempo de cocción. En cuanto al relleno, nosotros te proponemos hacer una salsa strogonoff sencilla que te encantará..."|https://www.recetasgratis.net/receta-de-patatas-rellenas-al-microondas-74019.html|1|5|2020-02-03|2 patatas medianas,200 gramos de filete de ternera,1 cucharada sopera de mantequilla,2 cucharadas de postre de salsa de tomate,2 cucharadas de postre de mostaza,2 cucharadas soperas de queso crema o requesón,4 cucharadas soperas de crema de leche,1 puñado de mozzarella,2 cucharadas soperas de cebolla picada,2 dientes de ajo picados,1 pizca de sal y pimienta al gusto,1 pizca de orégano
74005|Recetas de Verduras|Receta de Zapallo italiano relleno||media|3|45m||"
En RecetasGratis, esta vez te traemos una deliciosa receta chilena: ¡zapallos italianos rellenos! Este plato es una excelente alternativa para disfrutar de un almuerzo saludable, balanceado y ligero. Está hecho con una variedad específica de calabacín, pero puedes prepararlo con la que encuentres en el..."|https://www.recetasgratis.net/receta-de-zapallo-italiano-relleno-74005.html|0|0|2020-01-31|3 zapallos,1 cebolla,2 pimientos variados (verde, rojo y/o amarillo),250 gramos de carne molida,1 pizca de sal,1 pizca de pimienta,1 pizca de comino,4 cucharadas soperas de pan rallado,2 cucharadas soperas de leche,2 huevos,queso parmesano (opcional)
74014|Recetas de Verduras|Receta de Pisto con berenjena||baja|4|30m||"
El pisto con berenjena es una comida típica española que se puede usar tanto como para entrada como para plato principal o incluso de guarnición de otras comidas. Se hace con verduras guisadas en aceite de oliva y su propio caldo. Lo mejor es que puedes variar sus verduras según la estación en la que se..."|https://www.recetasgratis.net/receta-de-pisto-con-berenjena-74014.html|0|0|2020-01-30|1 calabacín,1 tomate,2 berenjena,1 pimiento verde (puedes usar amarillo también),1 cebolla,2 dientes de ajo,1 pizca de sal,1 pizca de comino,1 pizca de pimienta,2 cucharadas soperas de azúcar
74001|Recetas de Verduras|Receta de Berenjenas rellenas de atún y huevo duro||media|4|1h 30m|Plato principal|"
Berenjenas rellenas de atún y huevo, toda una delicia que no puedes perderte. Hay infinidad de recetas con berenjenas, de manera que las podemos hacer fritas, rebozadas, al horno, con otras verduras, carne, setas... Pero, sin duda, como más suelen gustar es rellenas. En general, lo más habitual es hacer..."|https://www.recetasgratis.net/receta-de-berenjenas-rellenas-de-atun-y-huevo-duro-74001.html|1|4|2020-01-28|4 berenjenas,4 latas de atún pequeñas,1 cebolla,1 pimiento rojo,200 gramos de tomate frito,2 huevos cocidos,1 chorro de aceite,1 pizca de sal,1 pizca de pimienta,50 gramos de queso rallado
73981|Recetas de Verduras|Receta de Tagarninas esparragadas||baja|2|30m||"
Muchos de nosotros desconocemos las tagarninas, pero para otros son tan tradicionales como una receta de la abuela. La cosa es que estos cardillos son deliciosos y, por eso, en RecetasGratis vamos a preparar una receta de tagarninas esparragadas y a hablar un poco de ellas.
Las tagarninas se crían por sí..."|https://www.recetasgratis.net/receta-de-tagarninas-esparragadas-73981.html|0|0|2020-01-22|150 gramos de tagarnina en conserva o fresca,2 huevos,4 trozos de jamón serrano,1 rebanada de pan de orgaza,3 dientes de ajo,1 pellizco de sal,pimentón de la vera, comino, cayena molida,2 chorros de aceite de oliva virgen extra,1 chorro de agua
73977|Recetas de Verduras|Receta de Albóndigas de calabacín||baja|3|45m|Plato principal|"
Las albóndigas son un gran alimento, tanto por su sabor como por sus nutrientes. Aunque las más populares son las albóndigas de carne, hoy en día podemos hacerlas de múltiples ingredientes, tales como pescado, verduras, hortalizas o legumbres.
En RecetasGratis presentamos una magnífica receta de albóndigas..."|https://www.recetasgratis.net/receta-de-albondigas-de-calabacin-73977.html|0|0|2020-01-20|1 calabacín,1 trozo de cebolla dulce,1 diente de ajo,1 vaso de pan rallado,2 pellizcos de comino, sal y perejil molido,1 huevo,1 taza de harina de trigo para rebozar,1 vaso de aceite de oliva suave o de girasol,2 hojas de laurel,1 pieza de zanahoria,1 copa de vino tinto,1 cucharada sopera de tomate concentrado,1 pellizco de orégano,2 vasos de agua
73966|Recetas de Verduras|Receta de Bimi a la plancha||baja|4|15m|Acompañamiento|"
Esta verdura conocida como bimi, o broccolini en el resto de Europa, es un cruce natural entre la col china y el brócoli que ha llegado arrasando a nuestras cocinas. Lo cierto es que no es para menos, porque esta verdura es todo beneficio para nuestro organismo, previene las enfermedades autoinmunes, protege..."|https://www.recetasgratis.net/receta-de-bimi-a-la-plancha-73966.html|0|0|2020-01-17|300 gramos de bimi,5 gotas de aceite de oliva,1 pizca de sal,1 pizca de pimienta
73953|Recetas de Verduras|Receta de Pastelitos de brócoli||baja|4|45m|Acompañamiento|"
El brócoli cada vez está más presente en nuestras cocinas y no es de extrañar, ya que esta verdura, familia del repollo, la coliflor, el bimi y las coles de bruselas, es una gran fuente de vitaminas. En concreto, esta hortaliza es una gran fuente de vitamina C y E. Aunque, normalmente consumimos el brócoli..."|https://www.recetasgratis.net/receta-de-pastelitos-de-brocoli-73953.html|0|0|2020-01-10|600 gramos de brócoli,1 cebolla pequeña,1 diente de ajo,50 gramos de pan rallado,125 gramos de harina,4 huevos M,1 pizca de sal,500 mililitros de aceite de oliva para freír
73946|Recetas de Verduras|Receta de Buñuelos de lechuga||baja|3|30m|Acompañamiento|"
Estos buñuelos de lechuga son tan deliciosos como originales, los puedes consumir acompañados de platos de carnes a la brasa o pescados, también como cena acompañados de una rica sopa calentita. Así mismo, si lo prefieres, puedes comerlos como plato único con una salsa que te guste.
Si tienes lechuga en..."|https://www.recetasgratis.net/receta-de-bunuelos-de-lechuga-73946.html|0|0|2020-01-08|3 cogollos de lechuga,1 huevo,3 cucharadas soperas de harina de garbanzos,1 diente de ajo,1 pizca de perejil, sal y pimienta,1 cucharadita de levadura en polvo,2 vasos de aceite de girasol
73944|Recetas de Verduras|Receta de Aceite de albahaca casero||baja|20|10m|Acompañamiento|"
El aceite de albahaca es conocido en todo el mundo, pero es más popular en Italia, gracias a su gran utilidad en la cocina italiana. Esta receta de aceite de albahaca que preparamos en RecetasGratis es muy aromática y hace que la pasta adquiera un excelente sabor, además de ser muy saludable.
Para prepararlo..."|https://www.recetasgratis.net/receta-de-aceite-de-albahaca-casero-73944.html|0|0|2020-01-07|15 gramos de albahaca fresca,500 mililitros de aceite de oliva virgen extra
73923|Recetas de Verduras|Receta de Tortitas de coliflor||baja|4|30m||"
Las tortitas de coliflor son muy ricas y sencillas de preparar, además de ser ricas en fibra y vitaminas. Si estás intentando introducir más verduras en tu alimentación, o quieres que los niños de la casa las prueben más seguido, ¡estas tortitas son perfectas para lograrlo!
Puedes disfrutar las tortitas..."|https://www.recetasgratis.net/receta-de-tortitas-de-coliflor-73923.html|0|0|2019-12-24|500 gramos de coliflor,1 huevo,1 diente de ajos,1 puñado de perejil,150 gramos de harina,1 pizca de sal,1 pizca de pimienta,1 chorro de aceite de oliva
73902|Recetas de Verduras|Receta de Buñuelos de calabacín||baja|3|30m|Entrante|"
Estos deliciosos buñuelos de calabacín pueden disfrutarse a cualquier hora del día o la noche, pues son muy versátiles. Puedes acompañarlos de tus salsas favoritas y presentarlo como entrante o acompañante de cualquier plato. Sea como sea que escojas degustarlos, ¡se volverán irresistibles para tu paladar!..."|https://www.recetasgratis.net/receta-de-bunuelos-de-calabacin-73902.html|2|4|2019-12-16|1 calabacín mediano,1 pizca de eneldo y ajo en especias,1 pizca de cominos molidos,1 huevo,1 cucharadita de levadura química de repostería,2 cucharadas soperas de harina de maíz,1 taza de pan rallado,2 vasos de aceite de girasol o semillas,2 pellizcos de sal
73887|Recetas de Verduras|Receta de Tortitas de calabacín||baja|4|15m|Entrante|"
Si quieres estar saludable y lleno de energía, no hay nada mejor que añadir más frutas y verduras a nuestra dieta. Son ricas en nutrientes, bajas en calorías y pueden convertir un plato sencillo en una exquisitez. Uno de los mejores ejemplos es esta receta de tortitas de calabacín, una preparación rápida..."|https://www.recetasgratis.net/receta-de-tortitas-de-calabacin-73887.html|0|0|2019-12-16|1 calabacín,2 pellizcos de sal,1 huevo,2 cucharadas soperas de queso rallado,1 cebolleta fresca,1 cucharadita de levadura química tipo Royal,2 cucharadas soperas de harina de maíz o maicena,Aceite de oliva
73883|Recetas de Verduras|Receta de Zarangollo murciano||baja|2|45m|Acompañamiento|"
El zarangollo murciano es un plato sencillo y tradicional. Es una receta simple pero que en cada casa se prepara una forma distinta, ya que se pueden añadir más o menos ingredientes. Eso sí, la base del zarangollo murciano es siempre la misma: huevos, calabacín y cebolla. A partir de aquí, las posibilidades..."|https://www.recetasgratis.net/receta-de-zarangollo-murciano-73883.html|0|0|2019-12-11|2 calabacínes,1 cebolla,2 huevos,1 chorro de aceite de oliva,1 pizca de sal
73877|Recetas de Verduras|Receta de Aligot francés||baja|4|1h 30m|Acompañamiento|"
El queso tome fraîche es la clave de este plato. Se trata de un queso francés de montaña que al ponerlo en contacto con el calor se funde rápidamente, dando como resultado una crema de queso muy elástica. Sin embargo, este ingrediente no es el único secreto de esta receta, ya que la mezcla del queso con las patatas..."|https://www.recetasgratis.net/receta-de-aligot-frances-73877.html|0|0|2019-12-09|400 gramos de tome fraîche,2 patatas grandes (para cocer),1 diente de ajo,125 gramos de mantequilla,15 mililitros de crema de leche (nata),2 pellizcos de sal y pimienta
73866|Recetas de Verduras|Receta de Tarta de espinacas||baja|4|45m|Entrante|"
Esta es una sabrosa y nutritiva receta que desde RecetasGratis te animamos a preparar. Para que aprendas a elaborar tanto la masa como el relleno de esta increíble tarta de espinacas, te mostramos el paso a paso de cada una de las elaboraciones y compartimos todos nuestros trucos.
Las tartas saladas son..."|https://www.recetasgratis.net/receta-de-tarta-de-espinacas-73866.html|0|0|2019-12-02|300 gramos de harina,100 centímetros cúbicos de aceite de oliva,125 centímetros cúbicos de agua,1 pizca de sal,1 cebolla,100 gramos de queso crema,150 gramos de queso cremoso o mozzarella,2 huevos,1 pizca de pimienta,1 pizca de nuez moscada,1 paquete de espinacas (100 g)
73843|Recetas de Verduras|Receta de Hamburguesas de calabaza||alta|2|30m|Cena|"
Las hamburguesas de calabaza son una excelente opción para el invierno porque esta es la temporada de este alimento. Además, son vegetarianas (adaptables a veganas) y bajas en calorías, por lo que son perfectas para todo tipo de personas.
La calabaza está llena de vitaminas del grupo B (B2, B6 y ácido..."|https://www.recetasgratis.net/receta-de-hamburguesas-de-calabaza-73843.html|4|4|2019-11-28|1 kilogramo de calabaza (zapallo o auyama),3 cucharadas soperas de avena,4 cucharadas soperas de pan rallado,2 huevos,1 diente de ajo,1 pizca de sal y pimienta
73709|Recetas de Verduras|Receta de Pimientos del piquillo rellenos de gambas||baja|4|45m|Entrante|"
Los pimientos del piquillo rellenos son un sofisticado plato que se basa principalmente en vaciarlos del centro y rellenarlos con múltiples salsas o ingredientes. En general, se opta por preparados con bacalao y bechamel para el relleno, pero en esta ocasión vamos a probar algo diferente y vamos a rellenar..."|https://www.recetasgratis.net/receta-de-pimientos-del-piquillo-rellenos-de-gambas-73709.html|1|5|2019-11-13|4 piezas de pimientos del piquillo,250 gramos de gamba cruda pelada,100 gramos de parmesano para rallar,2 cucharadas soperas de aceite de oliva,4 pimientos del piquillo,1 pizca de sal,250 decilitros de crema de soja,1 puerro,1 diente de ajo,4 cucharadas soperas de aceite de oliva
